campKeyNum,campTag2
1555,ÇØº¯
1556,»ê
1556,°è°î
1557,°è°î
1558,»ê
1558,½£
1558,°­
1561,»ê
1561,½£
1563,»ê
1563,½£
1564,°­
1566,»ê
1566,½£
1567,¼¶
1569,»ê
1570,½£
1570,°è°î
1571,½£
1572,½£
1574,°è°î
1574,°­
1575,°­
1579,°è°î
1580,»ê
1580,½£
1582,»ê
1582,½£
1583,½£
1586,»ê
1587,»ê
1588,»ê
1588,½£
1588,°è°î
1589,¼¶
1589,»ê
1590,»ê
1590,È£¼ö
1592,»ê
1592,½£
1592,°è°î
1593,»ê
1593,½£
1594,»ê
1594,½£
1594,°è°î
1596,»ê
1596,½£
1597,½£
1601,»ê
1603,»ê
1603,½£
1603,°è°î
1606,»ê
1606,½£
1608,½£
1608,°è°î
1610,»ê
1610,½£
1610,°è°î
1611,ÇØº¯
1612,»ê
1613,°­
1614,»ê
1615,»ê
1615,½£
1617,»ê
1619,½£
1619,°è°î
1620,»ê
1620,½£
1620,°è°î
1621,ÇØº¯
1621,¼¶
1623,ÇØº¯
1625,ÇØº¯
1626,°­
1627,ÇØº¯
1627,¼¶
1629,°è°î
1630,»ê
1630,½£
1630,°è°î
1631,°è°î
1635,¼¶
1636,»ê
1636,°è°î
1637,½£
1638,»ê
1638,°è°î
1640,»ê
1641,»ê
1641,½£
1642,ÇØº¯
1642,»ê
1642,½£
1645,½£
1647,½£
1648,»ê
1648,°è°î
1649,½£
1649,°è°î
1650,½£
1651,½£
1651,°è°î
1652,½£
1652,°­
1655,»ê
1655,½£
1656,»ê
1656,½£
1656,°è°î
1657,½£
1657,°è°î
1658,»ê
1660,½£
1661,»ê
1661,½£
1661,°è°î
1663,»ê
1663,½£
1664,½£
1664,°è°î
1665,°è°î
1666,½£
1666,°­
1667,°­
1668,»ê
1668,½£
1670,»ê
1670,°è°î
1672,½£
1673,½£
1675,°è°î
1677,°è°î
1679,»ê
1681,»ê
1681,½£
1685,»ê
1685,½£
1686,»ê
1686,½£
1687,»ê
1687,½£
1687,°è°î
1688,½£
1689,»ê
1689,½£
1689,°è°î
1690,ÇØº¯
1691,»ê
1692,¼¶
1693,»ê
1694,½£
1695,µµ½É
1696,»ê
1696,½£
1698,½£
1699,°­
1700,½£
1700,°è°î
1701,ÇØº¯
1702,»ê
1703,½£
1709,»ê
1709,½£
1711,°­
1712,È£¼ö
1713,»ê
1713,½£
1713,°­
1714,ÇØº¯
1714,½£
1716,»ê
1716,½£
1717,°­
1717,È£¼ö
1718,ÇØº¯
1719,»ê
1719,½£
1719,È£¼ö
1720,ÇØº¯
1721,½£
1721,°è°î
1722,ÇØº¯
1723,°è°î
1724,»ê
1724,½£
1725,½£
1725,°è°î
1726,»ê
1726,½£
1726,°è°î
1727,°è°î
1727,°­
1727,µµ½É
1728,»ê
1728,½£
1728,°è°î
1729,»ê
1729,½£
1729,°è°î
1730,»ê
1730,½£
1731,»ê
1731,½£
1732,»ê
1732,½£
1732,°è°î
1733,»ê
1733,È£¼ö
1734,½£
1734,°è°î
1735,»ê
1736,½£
1737,»ê
1737,½£
1737,°è°î
1738,»ê
1738,½£
1738,°è°î
1740,»ê
1740,½£
1740,°è°î
1742,»ê
1742,½£
1743,»ê
1743,½£
1744,»ê
1745,°­
1746,½£
1746,°è°î
1747,»ê
1747,½£
1747,°è°î
1748,°­
1748,È£¼ö
1749,»ê
1749,½£
1749,°è°î
1750,ÇØº¯
1751,»ê
1752,»ê
1752,½£
1753,»ê
1754,»ê
1754,½£
1754,°è°î
1755,¼¶
1757,»ê
1757,½£
1757,°è°î
1759,½£
1759,°è°î
1760,»ê
1760,°è°î
1761,ÇØº¯
1762,°è°î
1763,½£
1764,»ê
1764,½£
1764,°è°î
1764,µµ½É
1766,»ê
1766,½£
1767,»ê
1767,½£
1769,»ê
1769,½£
1770,ÇØº¯
1770,¼¶
1771,»ê
1771,½£
1771,°è°î
1773,»ê
1773,½£
1773,°è°î
1776,»ê
1776,½£
1776,È£¼ö
1777,»ê
1777,½£
1777,°­
1777,µµ½É
1778,ÇØº¯
1778,¼¶
1779,»ê
1779,½£
1780,»ê
1780,½£
1780,°è°î
1781,°­
1783,½£
1784,»ê
1785,½£
1785,°è°î
1786,»ê
1786,½£
1787,»ê
1787,½£
1787,°è°î
1788,»ê
1788,½£
1788,°è°î
1789,»ê
1789,½£
1790,»ê
1790,½£
1790,°­
1791,»ê
1791,½£
1791,°è°î
1792,ÇØº¯
1792,¼¶
1793,»ê
1793,½£
1793,°è°î
1794,»ê
1794,½£
1795,»ê
1795,½£
1795,°è°î
1795,°­
1796,»ê
1796,½£
1796,°è°î
1797,»ê
1797,½£
1797,°è°î
1798,»ê
1798,½£
1798,°è°î
1799,ÇØº¯
1800,»ê
1800,½£
1800,°è°î
1801,»ê
1802,»ê
1802,°­
1802,µµ½É
1803,»ê
1803,½£
1803,°è°î
1803,°­
1803,µµ½É
1804,ÇØº¯
1804,»ê
1806,»ê
1806,½£
1807,»ê
1807,½£
1807,°è°î
1808,»ê
1808,½£
1809,»ê
1810,»ê
1810,½£
1810,°è°î
1811,»ê
1811,½£
1812,°è°î
1812,È£¼ö
1813,»ê
1814,»ê
1814,½£
1814,°è°î
1815,»ê
1815,½£
1815,°è°î
1816,»ê
1816,½£
1816,°è°î
1817,½£
1817,°è°î
1818,°è°î
1819,»ê
1819,½£
1819,°è°î
1820,»ê
1820,½£
1821,»ê
1821,½£
1822,»ê
1822,½£
1824,°è°î
1825,½£
1826,»ê
1826,½£
1826,È£¼ö
1827,°è°î
1828,»ê
1828,½£
1828,°è°î
1828,°­
1829,»ê
1829,°è°î
1830,»ê
1830,½£
1830,°è°î
1831,»ê
1831,½£
1831,°è°î
1832,»ê
1832,½£
1832,°è°î
1833,»ê
1833,½£
1833,°è°î
1835,½£
1836,»ê
1836,½£
1836,°è°î
1836,°­
1839,°è°î
1842,ÇØº¯
1842,½£
1843,°­
1844,»ê
1844,µµ½É
1846,»ê
1846,°è°î
1847,µµ½É
1849,»ê
1850,°è°î
1851,»ê
1851,½£
1851,°­
1865,ÇØº¯
1865,¼¶
1870,½£
1870,È£¼ö
1870,µµ½É
1876,ÇØº¯
1878,»ê
1879,»ê
1879,½£
1884,»ê
1888,»ê
1893,»ê
1894,°è°î
1897,°­
1904,»ê
1904,°­
1908,½£
1913,»ê
1913,½£
1914,°è°î
1918,°è°î
1927,°è°î
1931,°­
1935,»ê
1935,°­
1937,½£
1949,ÇØº¯
1951,»ê
1961,È£¼ö
1974,»ê
1974,°è°î
1987,ÇØº¯
1987,¼¶
1994,»ê
1994,½£
1998,È£¼ö
1999,»ê
1999,½£
